id,day_of_week,hour_of_day,total_calories,avg_activity_level
4388161847,7,21,491.5906686,0.2416666667
4388161847,7,22,415.9412621,0.1375
4388161847,7,23,339.3788545,0.02083333333
4445114986,1,0,329.2423618,0.09583333333
4445114986,1,1,313.4098822,0.0625
4445114986,1,2,301.4091836,0.05
4445114986,1,3,275.8170044,0
4445114986,1,4,275.9322846,0
4445114986,1,5,275.4732046,0
4445114986,1,6,275.3586047,0
4445114986,1,7,282.4638041,0.0125
4445114986,1,8,280.5156039,0.004166666667
4445114986,1,9,374.2584012,0.175
4445114986,1,10,343.2018003,0.1166666667
4445114986,1,11,385.9476002,0.1541666667
4445114986,1,12,395.0009993,0.2208333333
4445114986,1,13,462.7295997,0.325
4445114986,1,14,421.2443991,0.2416666667
4445114986,1,15,559.5424414,0.4583333333
4445114986,1,16,446.4142202,0.2916666667
4445114986,1,17,468.3317213,0.3375
4445114986,1,18,400.35964,0.225
4445114986,1,19,490.4195991,0.3791666667
4445114986,1,20,396.1925592,0.2
4445114986,1,21,398.7603201,0.225
4445114986,1,22,382.36132,0.1958333333
4445114986,1,23,314.6664015,0.07083333333
4445114986,2,0,294.7260035,0.0375
4445114986,2,1,298.8516028,0.04166666667
4445114986,2,2,280.057204,0.008333333333
4445114986,2,3,279.3696035,0.004166666667
4445114986,2,4,281.776204,0.0125
4445114986,2,5,288.1938038,0.025
4445114986,2,6,281.4324046,0.0125
4445114986,2,7,286.3602041,0.02083333333
4445114986,2,8,285.2142038,0.01666666667
4445114986,2,9,281.776204,0.0125
4445114986,2,10,315.0102029,0.06666666667
4445114986,2,11,366.809402,0.15
4445114986,2,12,378.6250825,0.175
4445114986,2,13,398.3216622,0.2125
4445114986,2,14,406.7221601,0.2166666667
4445114986,2,15,392.9286615,0.2166666667
4445114986,2,16,405.4085008,0.2333333333
4445114986,2,17,415.1848613,0.2541666667
4445114986,2,18,804.4561421,0.9041666667
4445114986,2,19,431.3965198,0.2875
4445114986,2,20,462.5677216,0.3333333333
4445114986,2,21,458.0510403,0.3291666667
4445114986,2,22,440.1934991,0.2833333333
4445114986,2,23,403.5375015,0.2416666667
4445114986,3,0,377.2566639,0.04666666667
4445114986,3,1,426.2401628,0.1266666667
4445114986,3,2,353.4974034,0.01
4445114986,3,3,349.4949044,0.006666666667
4445114986,3,4,350.7507439,0.01
4445114986,3,5,354.6379638,0.01333333333
4445114986,3,6,347.9989847,0.003333333333
4445114986,3,7,366.132984,0.03
4445114986,3,8,404.2005838,0.07666666667
4445114986,3,9,360.3757844,0.02
4445114986,3,10,379.857783,0.05
4445114986,3,11,483.2677631,0.2066666667
4445114986,3,12,514.6753007,0.25
4445114986,3,13,589.0476214,0.3766666667
4445114986,3,14,453.5074822,0.15
4445114986,3,15,535.559361,0.2833333333
4445114986,3,16,507.2140617,0.2133333333
4445114986,3,17,477.8989015,0.1933333333
4445114986,3,18,755.2628826,0.5533333333
4445114986,3,19,734.1213803,0.5366666667
4445114986,3,20,501.8217202,0.2233333333
4445114986,3,21,456.1796619,0.1566666667
4445114986,3,22,442.9214417,0.1333333333
4445114986,3,23,440.4866216,0.1433333333
4445114986,4,0,365.8674027,0.03
4445114986,4,1,377.3274006,0.04333333333
4445114986,4,2,386.4192226,0.06
4445114986,4,3,349.7094839,0.006666666667
4445114986,4,4,355.5738039,0.01666666667
4445114986,4,5,353.6072443,0.01333333333
4445114986,4,6,356.4715639,0.01666666667
4445114986,4,7,359.5831043,0.02
4445114986,4,8,351.4414041,0.003333333333
4445114986,4,9,349.7186638,0.003333333333
4445114986,4,10,389.0183022,0.06333333333
4445114986,4,11,416.318923,0.1033333333
4445114986,4,12,492.4157019,0.2066666667
4445114986,4,13,725.0452015,0.5866666667
4445114986,4,14,519.0637624,0.26
4445114986,4,15,456.643842,0.16
4445114986,4,16,573.7480004,0.3466666667
4445114986,4,17,520.2325419,0.2633333333
4445114986,4,18,762.9193012,0.5666666667
4445114986,4,19,541.2893822,0.27
4445114986,4,20,503.2887609,0.23
4445114986,4,21,476.3033621,0.1766666667
4445114986,4,22,450.847182,0.1566666667
4445114986,4,23,569.3252208,0.3333333333
4445114986,5,0,373.8523246,0.04
4445114986,5,1,397.0654616,0.07666666667
4445114986,5,2,371.778645,0.04
4445114986,5,3,350.7415642,0.01
4445114986,5,4,354.9817642,0.01666666667
4445114986,5,5,351.2064244,0.01
4445114986,5,6,352.9420846,0.01333333333
4445114986,5,7,358.4258837,0.02
4445114986,5,8,357.0554438,0.02
4445114986,5,9,352.0201844,0.01
4445114986,5,10,375.1585027,0.04333333333
4445114986,5,11,409.9091632,0.08666666667
4445114986,5,12,493.4688616,0.2233333333
4445114986,5,13,423.0282617,0.2666666667
4445114986,5,14,470.043522,0.3625
4445114986,5,15,478.4487387,0.3583333333
4445114986,5,16,475.9632808,0.375
4445114986,5,17,424.474542,0.2541666667
4445114986,5,18,437.4046205,0.2916666667
4445114986,5,19,426.5370224,0.2666666667
4445114986,5,20,389.0152017,0.1875
4445114986,5,21,380.1182415,0.1791666667
4445114986,5,22,431.9949605,0.2833333333
4445114986,5,23,406.0137612,0.2458333333
4445114986,6,0,336.6947032,0.1125
4445114986,6,1,338.7806412,0.1291666667
4445114986,6,2,295.4411037,0.02083333333
4445114986,6,3,287.8377228,0.025
4445114986,6,4,287.0236222,0.01666666667
4445114986,6,5,277.5142028,0
4445114986,6,6,289.8148233,0.02916666667
4445114986,6,7,306.3015816,0.05
4445114986,6,8,356.1355615,0.1333333333
4445114986,6,9,299.5755441,0.025
4445114986,6,10,330.7239442,0.09583333333
4445114986,6,11,382.0722028,0.1666666667
4445114986,6,12,451.179383,0.3166666667
4445114986,6,13,454.76566,0.3
4445114986,6,14,419.4352015,0.2458333333
4445114986,6,15,420.1588411,0.2583333333
4445114986,6,16,460.0583403,0.325
4445114986,6,17,502.8820215,0.425
4445114986,6,18,517.4277207,0.4458333333
4445114986,6,19,487.9605402,0.3291666667
4445114986,6,20,460.2616997,0.3416666667
4445114986,6,21,448.641179,0.2791666667
4445114986,6,22,442.1817818,0.275
4445114986,6,23,481.0971416,0.3291666667
4445114986,7,0,315.697803,0.06666666667
4445114986,7,1,308.7078831,0.05833333333
4445114986,7,2,287.5116442,0.025
4445114986,7,3,278.1158047,0.004166666667
4445114986,7,4,275.9333049,0
4445114986,7,5,280.1724844,0.008333333333
4445114986,7,6,281.4324042,0.0125
4445114986,7,7,277.7652043,0.004166666667
4445114986,7,8,338.7341027,0.1208333333
4445114986,7,9,346.8700218,0.125
4445114986,7,10,540.4967432,0.4458333333
4445114986,7,11,360.4781429,0.1541666667
4445114986,7,12,373.0736246,0.175
4445114986,7,13,438.1433022,0.2916666667
4445114986,7,14,358.5252014,0.1166666667
4445114986,7,15,362.8041817,0.1333333333
4445114986,7,16,391.8680222,0.1791666667
4445114986,7,17,402.103801,0.1791666667
4445114986,7,18,515.2292804,0.425
4445114986,7,19,476.4873596,0.3583333333
4445114986,7,20,372.489401,0.1708333333
4445114986,7,21,405.1038001,0.2416666667
4445114986,7,22,475.6967005,0.35
4445114986,7,23,354.0316609,0.1458333333
4558609924,1,0,227.1852999,0.008333333333
4558609924,1,1,223.7433599,0
4558609924,1,2,223.2805597,0
4558609924,1,3,223.7433597,0
4558609924,1,4,223.1879997,0
4558609924,1,5,223.1879997,0
4558609924,1,6,223.1879997,0
4558609924,1,7,223.1879997,0
4558609924,1,8,279.0866802,0.1208333333
4558609924,1,9,355.1620986,0.3041666667
4558609924,1,10,410.2664988,0.4041666667
4558609924,1,11,406.64412,0.3875
4558609924,1,12,490.6736794,0.5541666667
4558609924,1,13,651.7954556,0.6708333333
4558609924,1,14,586.9512777,0.5875
4558609924,1,15,515.281359,0.4875
4558609924,1,16,469.8700598,0.4
4558609924,1,17,499.5882004,0.5416666667
4558609924,1,18,361.0990384,0.2416666667
4558609924,1,19,422.7589169,0.3833333333
4558609924,1,20,527.816602,0.5333333333
4558609924,1,21,329.5102003,0.2166666667
4558609924,1,22,282.0747201,0.1208333333
4558609924,1,23,265.9231196,0.09583333333
4558609924,2,0,231.4206691,0.02083333333
4558609924,2,1,226.7521688,0.008333333333
4558609924,2,2,223.109239,0
4558609924,2,3,222.9239988,0
4558609924,2,4,222.9239988,0
4558609924,2,5,222.9239988,0
4558609924,2,6,222.9239988,0
4558609924,2,7,269.3977494,0.09166666667
4558609924,2,8,379.6299905,0.3083333333
4558609924,2,9,414.1999313,0.4
4558609924,2,10,437.5805287,0.425
4558609924,2,11,515.6867215,0.5958333333
4558609924,2,12,347.5832818,0.2708333333
4558609924,2,13,533.2909697,0.6333333333
4558609924,2,14,432.8675813,0.4791666667
4558609924,2,15,398.7126112,0.3916666667
4558609924,2,16,683.3260304,0.9291666667
4558609924,2,17,415.1306883,0.3541666667
4558609924,2,18,408.9702282,0.3708333333
4558609924,2,19,439.1045992,0.4333333333
4558609924,2,20,407.05966,0.3666666667
4558609924,2,21,440.1799705,0.4625
4558609924,2,22,300.4319217,0.175
4558609924,2,23,236.1685611,0.02083333333
4558609924,3,0,290.7386084,0.01666666667
4558609924,3,1,301.474679,0.03666666667
4558609924,3,2,279.9992982,0.003333333333
4558609924,3,3,278.6099982,0
4558609924,3,4,278.6099982,0
4558609924,3,5,278.6099982,0
4558609924,3,6,292.4386884,0.02333333333
4558609924,3,7,300.7915887,0.03666666667
4558609924,3,8,320.6867189,0.07
4558609924,3,9,412.6083188,0.2366666667
4558609924,3,10,412.5402982,0.2433333333
4558609924,3,11,441.0492594,0.3
4558609924,3,12,420.2052091,0.2666666667
4558609924,3,13,443.4382719,0.3166666667
4558609924,3,14,473.3860523,0.36
4558609924,3,15,461.7011391,0.3066666667
4558609924,3,16,539.9193604,0.4066666667
4558609924,3,17,656.2335637,0.59
4558609924,3,18,731.6927215,0.7233333333
4558609924,3,19,590.0020989,0.51
4558609924,3,20,445.0033994,0.2366666667
4558609924,3,21,425.8783977,0.26
4558609924,3,22,446.5228906,0.2966666667
4558609924,3,23,327.2783478,0.08333333333
4558609924,4,0,303.7942773,0.04666666667
4558609924,4,1,303.8761483,0.03333333333
4558609924,4,2,278.6099982,0
4558609924,4,3,278.6099982,0
4558609924,4,4,278.6099982,0
4558609924,4,5,278.7026183,0
4558609924,4,6,278.6099982,0
4558609924,4,7,278.7028083,0
4558609924,4,8,279.2578483,0
4558609924,4,9,345.7778476,0.1166666667
4558609924,4,10,432.1377687,0.2833333333
4558609924,4,11,435.5781795,0.2633333333
4558609924,4,12,484.7674611,0.3566666667
4558609924,4,13,423.3691388,0.2633333333
4558609924,4,14,568.0398512,0.4966666667
4558609924,4,15,502.3223106,0.3433333333
4558609924,4,16,537.8238804,0.43
4558609924,4,17,550.5459909,0.4466666667
4558609924,4,18,623.1504992,0.61
4558609924,4,19,501.9175282,0.3533333333
4558609924,4,20,443.2405705,0.2766666667
4558609924,4,21,444.3227207,0.32
4558609924,4,22,371.5241885,0.1766666667
4558609924,4,23,360.0608691,0.1533333333
4558609924,5,0,286.8869983,0.01
4558609924,5,1,278.7955482,0
4558609924,5,2,280.0049983,0.003333333333
4558609924,5,3,278.6099982,0
4558609924,5,4,278.6099982,0
4558609924,5,5,278.6099982,0
4558609924,5,6,318.6657279,0.06333333333
4558609924,5,7,410.3425085,0.2266666667
4558609924,5,8,522.7557384,0.35
4558609924,5,9,710.4481693,0.6166666667
4558609924,5,10,585.1291412,0.4266666667
4558609924,5,11,638.1741341,0.5733333333
4558609924,5,12,604.1580304,0.4466666667
4558609924,5,13,572.4280219,0.42
4558609924,5,14,577.5666785,0.4233333333
4558609924,5,15,527.4255113,0.38
4558609924,5,16,544.6715624,0.5625
4558609924,5,17,528.0479391,0.5791666667
4558609924,5,18,427.0975914,0.4083333333
4558609924,5,19,380.0237813,0.35
4558609924,5,20,386.7553701,0.3583333333
4558609924,5,21,320.7394118,0.2291666667
4558609924,5,22,281.2729932,0.1333333333
4558609924,5,23,241.6722401,0.05
4558609924,6,0,229.5835299,0.0125
4558609924,6,1,230.2413698,0.01666666667
4558609924,6,2,223.0799997,0
4558609924,6,3,223.0799997,0
4558609924,6,4,223.0799997,0
4558609924,6,5,223.0799997,0
4558609924,6,6,223.0799997,0
4558609924,6,7,223.0799997,0
4558609924,6,8,235.9805903,0.02916666667
4558609924,6,9,340.0374022,0.2541666667
4558609924,6,10,416.2617201,0.4166666667
4558609924,6,11,377.8466521,0.3375
4558609924,6,12,375.1492912,0.3291666667
4558609924,6,13,484.0888515,0.5708333333
4558609924,6,14,417.9246039,0.3958333333
4558609924,6,15,478.435763,0.4833333333
4558609924,6,16,482.5446932,0.5541666667
4558609924,6,17,364.5895635,0.2541666667
4558609924,6,18,500.0989004,0.6
4558609924,6,19,358.0348613,0.2375
4558609924,6,20,338.2360126,0.2458333333
4558609924,6,21,336.2705098,0.2625
4558609924,6,22,303.6940919,0.1833333333
4558609924,6,23,254.4623207,0.05833333333
4558609924,7,0,289.8910585,0.1458333333
4558609924,7,1,239.9834574,0.0375
4558609924,7,2,224.810007,0.004166666667
4558609924,7,3,222.9539967,0
4558609924,7,4,222.9539967,0
4558609924,7,5,222.9539967,0
4558609924,7,6,249.2251176,0.05416666667
4558609924,7,7,240.281757,0.03333333333
4558609924,7,8,240.4448574,0.0375
4558609924,7,9,363.2815782,0.3125
4558609924,7,10,396.8906484,0.3833333333
4558609924,7,11,332.589959,0.25
4558609924,7,12,357.7976111,0.2833333333
4558609924,7,13,361.7122801,0.3166666667
4558609924,7,14,552.0393781,0.6583333333
4558609924,7,15,461.6399785,0.4708333333
4558609924,7,16,570.1298724,0.7291666667
4558609924,7,17,383.8097997,0.3
4558609924,7,18,532.3907478,0.6375
4558609924,7,19,493.9275269,0.5625
4558609924,7,20,327.5257007,0.1916666667
4558609924,7,21,313.0299303,0.175
4558609924,7,22,287.9927782,0.1541666667
4558609924,7,23,259.0070378,0.075
4702921684,1,0,337.5927979,0
4702921684,1,1,337.5927979,0
4702921684,1,2,337.0324777,0
4702921684,1,3,338.9935979,0.004166666667
4702921684,1,4,337.0324777,0
4702921684,1,5,337.3126378,0
4702921684,1,6,342.6356781,0.008333333333
4702921684,1,7,365.0484787,0.03333333333
4702921684,1,8,443.7734435,0.1416666667
4702921684,1,9,534.8254454,0.275
4702921684,1,10,577.6899294,0.3125
4702921684,1,11,599.2622484,0.3583333333
4702921684,1,12,1007.735535,1.029166667
4702921684,1,13,875.7801702,0.8041666667
4702921684,1,14,963.4702533,1
4702921684,1,15,640.7259281,0.4416666667
4702921684,1,16,546.0318462,0.3208333333
4702921684,1,17,516.6150492,0.25
4702921684,1,18,595.3400098,0.3625
4702921684,1,19,588.3360101,0.3583333333
4702921684,1,20,485.2371274,0.2083333333
4702921684,1,21,416.5979245,0.1
4702921684,1,22,374.0136,0.05416666667
4702921684,1,23,338.9935982,0
4702921684,2,0,338.9935982,0
4702921684,2,1,339.2737583,0
4702921684,2,2,337.5927979,0
4702921684,2,3,337.3126378,0
4702921684,2,4,336.7523177,0
4702921684,2,5,357.7643192,0.025
4702921684,2,6,523.0587237,0.2541666667
4702921684,2,7,517.4555287,0.175
4702921684,2,8,367.0095996,0.02916666667
4702921684,2,9,562.5612866,0.1791666667
4702921684,2,10,405.6716833,0.08333333333
4702921684,2,11,387.4612817,0.0625
4702921684,2,12,526.4206474,0.275
4702921684,2,13,488.0387279,0.2041666667
4702921684,2,14,470.1084869,0.1875
4702921684,2,15,458.6219273,0.1625
4702921684,2,16,489.1593674,0.2125
4702921684,2,17,732.3382548,0.4125
4702921684,2,18,776.3233756,0.5833333333
4702921684,2,19,874.9396975,0.8
4702921684,2,20,682.749933,0.5083333333
4702921684,2,21,765.6772954,0.6291666667
4702921684,2,22,507.6499271,0.2166666667
4702921684,2,23,341.5150381,0.008333333333
4702921684,3,0,423.0415976,0
4702921684,3,1,425.5630382,0
4702921684,3,2,423.8820778,0
4702921684,3,3,430.8860784,0.01
4702921684,3,4,430.6059182,0.01
4702921684,3,5,493.0816005,0.05666666667
4702921684,3,6,941.8979341,0.5266666667
4702921684,3,7,616.0718523,0.16
4702921684,3,8,662.5784091,0.1966666667
4702921684,3,9,778.8448129,0.2266666667
4702921684,3,10,518.0158441,0.1
4702921684,3,11,520.2571244,0.09
4702921684,3,12,771.8408103,0.2733333333
4702921684,3,13,516.3348861,0.09333333333
4702921684,3,14,561.4406462,0.1333333333
4702921684,3,15,543.2302459,0.1333333333
4702921684,3,16,562.8414469,0.14
4702921684,3,17,873.2587373,0.38
4702921684,3,18,797.0552201,0.3933333333
4702921684,3,19,830.6744145,0.4933333333
4702921684,3,20,790.8916974,0.4233333333
4702921684,3,21,939.656661,0.5666666667
4702921684,3,22,587.4955276,0.1766666667
4702921684,3,23,421.0804771,0
4702921684,4,0,423.0415976,0
4702921684,4,1,430.3257581,0.01
4702921684,4,2,448.8163192,0.02666666667
4702921684,4,3,425.0027181,0
4702921684,4,4,424.442398,0
4702921684,4,5,450.4972799,0.02666666667
4702921684,4,6,844.9625721,0.4666666667
4702921684,4,7,625.0369698,0.18
4702921684,4,8,584.1336051,0.1966666667
4702921684,4,9,602.0638467,0.1233333333
4702921684,4,10,579.0907277,0.1766666667
4702921684,4,11,591.9780878,0.1266666667
4702921684,4,12,579.9312083,0.1633333333
4702921684,4,13,537.6270454,0.1166666667
4702921684,4,14,577.9700872,0.17
4702921684,4,15,515.2142445,0.09666666667
4702921684,4,16,601.7836869,0.16
4702921684,4,17,875.2198584,0.4366666667
4702921684,4,18,936.855059,0.5933333333
4702921684,4,19,831.234735,0.4466666667
4702921684,4,20,891.7492981,0.53
4702921684,4,21,1016.980824,0.63
4702921684,4,22,714.9683313,0.3033333333
4702921684,4,23,425.8431979,0.003333333333
4702921684,5,0,422.7614375,0
4702921684,5,1,427.2439982,0.003333333333
4702921684,5,2,427.8043183,0.003333333333
4702921684,5,3,425.2828782,0
4702921684,5,4,428.3646381,0.006666666667
4702921684,5,5,435.6487985,0.01666666667
4702921684,5,6,892.0294554,0.4866666667
4702921684,5,7,607.6670506,0.16
4702921684,5,8,493.3617623,0.06666666667
4702921684,5,9,867.6555346,0.4066666667
4702921684,5,10,576.2891288,0.1233333333
4702921684,5,11,393.9049627,0.05416666667
4702921684,5,12,601.2233686,0.2375
4702921684,5,13,473.4704074,0.1416666667
4702921684,5,14,467.8672065,0.1666666667
4702921684,5,15,428.9249657,0.1083333333
4702921684,5,16,448.536166,0.1416666667
4702921684,5,17,711.6064128,0.4583333333
4702921684,5,18,649.1307358,0.3958333333
4702921684,5,19,766.5177776,0.5875
4702921684,5,20,607.3868889,0.375
4702921684,5,21,595.0598507,0.3333333333
4702921684,5,22,488.3188837,0.175
4702921684,5,23,338.7134382,0
4702921684,6,0,340.3943981,0.004166666667
4702921684,6,1,339.5539184,0
4702921684,6,2,344.3166387,0.008333333333
4702921684,6,3,341.2348783,0.004166666667
4702921684,6,4,337.8729579,0
4702921684,6,5,337.5927979,0
4702921684,6,6,521.6579241,0.275
4702921684,6,7,511.0118482,0.175
4702921684,6,8,432.0067232,0.1208333333
4702921684,6,9,516.0547241,0.1166666667
4702921684,6,10,387.1811222,0.04583333333
4702921684,6,11,407.6328036,0.08333333333
4702921684,6,12,537.9072065,0.2625
4702921684,6,13,419.3995243,0.1
4702921684,6,14,426.9638463,0.1041666667
4702921684,6,15,427.2440047,0.1166666667
4702921684,6,16,548.2731282,0.2666666667
4702921684,6,17,598.1416119,0.3416666667
4702921684,6,18,635.4028908,0.3958333333
4702921684,6,19,599.2622489,0.3458333333
4702921684,6,20,627.5584149,0.4166666667
4702921684,6,21,668.7419332,0.4666666667
4702921684,6,22,500.0856065,0.2083333333
4702921684,6,23,354.4023997,0.01666666667
4702921684,7,0,340.114238,0.004166666667
4702921684,7,1,337.5927979,0
4702921684,7,2,340.1142385,0
4702921684,7,3,339.8340784,0
4702921684,7,4,347.3983989,0.0125
4702921684,7,5,346.8380792,0.008333333333
4702921684,7,6,401.4692813,0.0875
4702921684,7,7,554.4366498,0.2958333333
4702921684,7,8,612.1496105,0.3541666667
4702921684,7,9,672.103851,0.4375
4702921684,7,10,764.8368142,0.5875
4702921684,7,11,1009.416497,0.9833333333
4702921684,7,12,827.8728154,0.65
4702921684,7,13,854.2078555,0.6541666667
4702921684,7,14,822.2696177,0.6166666667
4702921684,7,15,764.5566556,0.5833333333
4702921684,7,16,710.2056149,0.55
4702921684,7,17,609.3480122,0.3666666667
4702921684,7,18,556.6779298,0.275
4702921684,7,19,576.5692903,0.325
4702921684,7,20,652.492651,0.4208333333
4702921684,7,21,637.0838505,0.4208333333
4702921684,7,22,398.3875233,0.08333333333
4702921684,7,23,337.8729579,0
5553957443,1,0,241.711597,0.05
5553957443,1,1,252.3371974,0.07916666667
5553957443,1,2,237.4969795,0.04583333333
5553957443,1,3,222.6570999,0.004166666667
5553957443,1,4,232.5325599,0.02916666667
5553957443,1,5,236.4852988,0.04583333333
5553957443,1,6,227.2306395,0.01666666667
5553957443,1,7,222.2920596,0.004166666667
5553957443,1,8,224.2149794,0.008333333333
5553957443,1,9,259.6172587,0.1041666667
5553957443,1,10,335.0055568,0.2791666667
5553957443,1,11,272.3839971,0.1166666667
5553957443,1,12,405.4098567,0.3375
5553957443,1,13,319.0277181,0.2291666667
5553957443,1,14,252.7571188,0.075
5553957443,1,15,235.5179598,0.04166666667
5553957443,1,16,267.8828192,0.1208333333
5553957443,1,17,294.2019385,0.1708333333
5553957443,1,18,296.2240777,0.1541666667
5553957443,1,19,341.2188565,0.2958333333
5553957443,1,20,289.1860381,0.1666666667
5553957443,1,21,284.5611575,0.15
5553957443,1,22,242.2564389,0.05833333333
5553957443,1,23,223.02486,0.008333333333
5553957443,2,0,225.5494785,0.0125
5553957443,2,1,222.4462984,0.004166666667
5553957443,2,2,222.4469782,0.004166666667
5553957443,2,3,223.1811383,0.008333333333
5553957443,2,4,221.8108786,0.004166666667
5553957443,2,5,228.6713579,0.025
5553957443,2,6,389.0216962,0.3958333333
5553957443,2,7,534.7940973,0.5791666667
5553957443,2,8,312.6278385,0.2
5553957443,2,9,253.4252578,0.0625
5553957443,2,10,297.420596,0.1583333333
5553957443,2,11,301.1063571,0.1833333333
5553957443,2,12,286.7649363,0.1541666667
5553957443,2,13,424.2006374,0.4958333333
5553957443,2,14,284.9839372,0.1166666667
5553957443,2,15,289.1045752,0.1541666667
5553957443,2,16,579.2431747,0.7708333333
5553957443,2,17,695.5979571,0.9625
5553957443,2,18,507.1633338,0.475
5553957443,2,19,371.6013789,0.35
5553957443,2,20,330.5989757,0.275
5553957443,2,21,320.882096,0.2416666667
5553957443,2,22,243.0958781,0.06666666667
5553957443,2,23,220.1637785,0
5553957443,3,0,281.3345586,0.01666666667
5553957443,3,1,276.9513585,0.003333333333
5553957443,3,2,288.949258,0.02666666667
5553957443,3,3,285.3527185,0.02
5553957443,3,4,277.7798382,0.003333333333
5553957443,3,5,298.9497784,0.05
5553957443,3,6,584.1496934,0.56
5553957443,3,7,759.4258528,0.73
5553957443,3,8,382.0965965,0.1966666667
5553957443,3,9,316.9472353,0.06666666667
5553957443,3,10,306.7602562,0.05333333333
5553957443,3,11,480.1552749,0.3766666667
5553957443,3,12,826.4324554,0.9966666667
5553957443,3,13,501.9374129,0.3733333333
5553957443,3,14,288.9499362,0.01666666667
5553957443,3,15,478.717259,0.38
5553957443,3,16,571.6735941,0.5166666667
5553957443,3,17,816.2087556,0.8866666667
5553957443,3,18,511.4776347,0.38
5553957443,3,19,492.7264937,0.3833333333
5553957443,3,20,476.638353,0.3566666667
5553957443,3,21,462.0801338,0.3133333333
5553957443,3,22,490.8866722,0.31
5553957443,3,23,398.1085156,0.24
5553957443,4,0,308.1775789,0.06333333333
5553957443,4,1,277.045679,0.003333333333
5553957443,4,2,282.6251183,0.01666666667
5553957443,4,3,276.5859788,0
5553957443,4,4,280.0691583,0.01
5553957443,4,5,278.236819,0.006666666667
5553957443,4,6,361.4743556,0.16
5553957443,4,7,344.7367171,0.09
5553957443,4,8,348.7233977,0.1266666667
5553957443,4,9,312.7176571,0.06333333333
5553957443,4,10,357.5813956,0.1466666667
5553957443,4,11,332.4961166,0.1033333333
5553957443,4,12,394.8530755,0.2133333333
5553957443,4,13,362.358735,0.16
5553957443,4,14,381.6458163,0.21
5553957443,4,15,433.2016565,0.2666666667
5553957443,4,16,376.145255,0.1766666667
5553957443,4,17,517.7792524,0.47
5553957443,4,18,449.9573153,0.29
5553957443,4,19,438.5812346,0.2666666667
5553957443,4,20,451.6773732,0.3233333333
5553957443,4,21,417.0486331,0.2866666667
5553957443,4,22,339.2955965,0.1366666667
5553957443,4,23,279.4204785,0.006666666667
5553957443,5,0,278.5994784,0.006666666667
5553957443,5,1,279.6925588,0.01
5553957443,5,2,294.982618,0.04666666667
5553957443,5,3,280.8935584,0.01333333333
5553957443,5,4,277.2285389,0.003333333333
5553957443,5,5,299.1001974,0.05
5553957443,5,6,474.4825159,0.38
5553957443,5,7,715.3612918,0.6466666667
5553957443,5,8,487.4980175,0.3833333333
5553957443,5,9,318.0945171,0.06666666667
5553957443,5,10,250.5797977,0.06666666667
5553957443,5,11,248.3742579,0.05416666667
5553957443,5,12,275.2621565,0.1125
5553957443,5,13,311.1815971,0.1916666667
5553957443,5,14,677.8810179,0.9375
5553957443,5,15,253.6863774,0.07083333333
5553957443,5,16,542.0667955,0.7125
5553957443,5,17,872.5910138,1.4875
5553957443,5,18,440.773974,0.4458333333
5553957443,5,19,337.3623362,0.2875
5553957443,5,20,356.2930763,0.3083333333
5553957443,5,21,435.0575746,0.4416666667
5553957443,5,22,283.4503963,0.1583333333
5553957443,5,23,271.4761584,0.1166666667
5553957443,6,0,221.28446,0.004166666667
5553957443,6,1,221.3740198,0
5553957443,6,2,223.3912597,0.008333333333
5553957443,6,3,230.6211999,0.02916666667
5553957443,6,4,229.5948998,0.025
5553957443,6,5,237.0348989,0.04583333333
5553957443,6,6,453.8726332,0.5083333333
5553957443,6,7,587.1728148,0.7208333333
5553957443,6,8,349.6376963,0.2791666667
5553957443,6,9,252.6855769,0.0625
5553957443,6,10,379.741237,0.3833333333
5553957443,6,11,521.3395368,0.6833333333
5553957443,6,12,335.6285951,0.2458333333
5553957443,6,13,279.1593358,0.1083333333
5553957443,6,14,452.0107163,0.4958333333
5553957443,6,15,343.5500555,0.275
5553957443,6,16,646.3067529,0.9333333333
5553957443,6,17,458.3400359,0.5041666667
5553957443,6,18,416.9774939,0.3875
5553957443,6,19,419.5964941,0.3375
5553957443,6,20,304.6964961,0.1833333333
5553957443,6,21,300.6897554,0.1666666667
5553957443,6,22,305.5849551,0.2
5553957443,6,23,274.3194965,0.1375
5553957443,7,0,246.9324583,0.07083333333
5553957443,7,1,225.85902,0.01666666667
5553957443,7,2,222.8399596,0.004166666667
5553957443,7,3,223.3895593,0.004166666667
5553957443,7,4,224.0317796,0.008333333333
5553957443,7,5,229.1610395,0.02083333333
5553957443,7,6,226.9626396,0.01666666667
5553957443,7,7,233.7012594,0.02916666667
5553957443,7,8,220.7351997,0
5553957443,7,9,228.7959992,0.02083333333
5553957443,7,10,263.6039972,0.1
5553957443,7,11,244.7343981,0.05833333333
5553957443,7,12,252.3371981,0.075
5553957443,7,13,249.7723979,0.0625
5553957443,7,14,278.8831775,0.1291666667
5553957443,7,15,285.3125162,0.1541666667
5553957443,7,16,335.6931957,0.2708333333
5553957443,7,17,353.9397548,0.325
5553957443,7,18,358.3550529,0.3208333333
5553957443,7,19,369.0704141,0.3458333333
5553957443,7,20,329.6050954,0.2708333333
5553957443,7,21,310.6991146,0.2208333333
5553957443,7,22,330.4408542,0.2833333333
5553957443,7,23,320.2272156,0.275
5577150313,1,0,307.0791017,0.004166666667
5577150313,1,1,319.2106218,0.02083333333
